Study_numb,Paper,LeadAuthor,Year_Published,Title,URL,Location,Country,GPS_coordinates_extracted,GPS_Google,GPS_data,GPS_lat,GPS_long,Species,Common name,Taxa,OsHV_var,Year_Sampled,Field_Lab,Search_Strategy,Notes,GenBank Sequence
84,Martínez-García et al. 2020,Martínez-García et al. 2020,2020,"Prevalence and genotypic diversity of ostreid herpesvirus type 1 in Crassostrea gigas cultured in the Gulf of California, Mexico",https://www.int-res.com/abstracts/dao/v138/p185-194/,"La Cruz coastal lagoon, Sonora",Mexico,NA,"28.79278, -111.89083","28.79278, -111.89083",28.79278,-111.89083,Magallana gigas,,Pacific Oyster,OsHV-1,2018,Field,Web of Science,,
84,Martínez-García et al. 2020,Martínez-García et al. 2020,2020,"Prevalence and genotypic diversity of ostreid herpesvirus type 1 in Crassostrea gigas cultured in the Gulf of California, Mexico",https://www.int-res.com/abstracts/dao/v138/p185-194/,"La Cruz coastal lagoon, Sonora",Mexico,NA,"28.79278, -111.89083","28.79278, -111.89083",28.79278,-111.89083,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2017,Field,Web of Science,,
84,Martínez-García et al. 2020,Martínez-García et al. 2020,2020,"Prevalence and genotypic diversity of ostreid herpesvirus type 1 in Crassostrea gigas cultured in the Gulf of California, Mexico",https://www.int-res.com/abstracts/dao/v138/p185-194/,"La Cruz coastal lagoon, Sonora",Mexico,NA,"28.79278, -111.89083","28.79278, -111.89083",28.79278,-111.89083,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2018,Field,Web of Science,,
84,Martínez-García et al. 2020,Martínez-García et al. 2020,2020,"Prevalence and genotypic diversity of ostreid herpesvirus type 1 in Crassostrea gigas cultured in the Gulf of California, Mexico",https://www.int-res.com/abstracts/dao/v138/p185-194/,"La Cruz coastal lagoon, Sonora",Mexico,NA,"28.79278, -111.89083","28.79278, -111.89083",28.79278,-111.89083,Magallana gigas,,Pacific Oyster,AVNV,2017,Field,Web of Science,,
84,Martínez-García et al. 2020,Martínez-García et al. 2020,2020,"Prevalence and genotypic diversity of ostreid herpesvirus type 1 in Crassostrea gigas cultured in the Gulf of California, Mexico",https://www.int-res.com/abstracts/dao/v138/p185-194/,"La Cruz coastal lagoon, Sonora",Mexico,NA,"28.79278, -111.89083","28.79278, -111.89083",28.79278,-111.89083,Magallana gigas,,Pacific Oyster,AVNV,2018,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,"Bay of St Vaast La Hougue, Normandy",France,NA,"49.599347, -1.258256","49.599347, -1.258256",49.599347,-1.258256,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2004,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,"Bay of St Vaast La Hougue, Normandy",France,NA,"49.599347, -1.258256","49.599347, -1.258256",49.599347,-1.258256,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2005,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Normandy,France,NA,"49.717346, -1.907873","49.717346, -1.907873",49.717346,-1.907873,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Normandy,France,NA,"49.717346, -1.907873","49.717346, -1.907873",49.717346,-1.907873,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Brittany,France,NA,"48.605617, -2.647681","48.605617, -2.647681",48.605617,-2.647681,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Brittany,France,NA,"48.605617, -2.647681","48.605617, -2.647681",48.605617,-2.647681,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Gironde,France,NA,"45.470914, -1.174064","45.470914, -1.174064",45.470914,-1.174064,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Gironde,France,NA,"45.470914, -1.174064","45.470914, -1.174064",45.470914,-1.174064,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Languedoc-Rousillon (Pond of Thau),France,NA,"43.379087, 3.571483","43.379087, 3.571483",43.379087,3.571483,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Languedoc-Rousillon (Pond of Thau),France,NA,"43.379087, 3.571483","43.379087, 3.571483",43.379087,3.571483,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Vendée,France,NA,"46.832531, -2.150655","46.832531, -2.150655",46.832531,-2.150655,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,Vendée,France,NA,"46.832531, -2.150655","46.832531, -2.150655",46.832531,-2.150655,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,NA,Ireland,NA,"-41.283525, 174.832068

","-41.283525, 174.832068

",-41.283525,174.832068,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,NA,Ireland,NA,"-41.283525, 174.832068

","-41.283525, 174.832068

",-41.283525,174.832068,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,New Caledonia,France,NA,"-20.816845, 165.289901","-20.816845, 165.289901",-20.816845,165.289901,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,New Caledonia,France,NA,"-20.816845, 165.289901","-20.816845, 165.289901",-20.816845,165.289901,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,United Kingdom,United Kingdom,NA,"53.726216, -4.723132","53.726216, -4.723132",53.726216,-4.723132,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
85,Martenot et al. 2012,Martenot et al. 2012,2012,Detection of the OsHV-1 μVar in the Pacific oyster Crassostrea gigas before 2008 in France and description of two new microvariants of the Ostreid Herpesvirus 1 (OsHV-1),https://www.sciencedirect.com/science/article/pii/S004484861101012X?via%3Dihub,United Kingdom,United Kingdom,NA,"53.726216, -4.723132","53.726216, -4.723132",53.726216,-4.723132,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,France,France,NA,"49.717346, -1.907873","49.717346, -1.907873",49.717346,-1.907873,Magallana gigas,,Pacific Oyster,OsHV-1,2017,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,United Kingdom,United Kingdom,NA,"53.726216, -4.723132","53.726216, -4.723132",53.726216,-4.723132,Magallana gigas,,Pacific Oyster,OsHV-1,2015,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,France,France,NA,"49.717346, -1.907873","49.717346, -1.907873",49.717346,-1.907873,Magallana gigas,,Pacific Oyster,OsHV-1,2010,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,France,France,NA,"49.717346, -1.907873","49.717346, -1.907873",49.717346,-1.907873,Magallana gigas,,Pacific Oyster,OsHV-1,2008,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,New Zealand,New Zealand,NA,"-41.283525, 174.832068

","-41.283525, 174.832068

",-41.283525,174.832068,Magallana gigas,,Pacific Oyster,OsHV-1,2010,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,New Zealand,New Zealand,NA,"-41.283525, 174.832068

","-41.283525, 174.832068

",-41.283525,174.832068,Magallana gigas,,Pacific Oyster,OsHV-1,2011,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,Ireland,Ireland,NA,"-41.283525, 174.832068

","-41.283525, 174.832068

",-41.283525,174.832068,Magallana gigas,,Pacific Oyster,OsHV-1,2011,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,Japan,Japan,NA,"33.017331, 130.183847

","33.017331, 130.183847

",33.017331,130.183847,Magallana gigas,,Pacific Oyster,OsHV-1,NA,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,Netherlands,Netherlands,NA,"52.693081, 5.487811","52.693081, 5.487811",52.693081,5.487811,Magallana gigas,,Pacific Oyster,OsHV-1,NA,Field,Web of Science,,
86,Morga et al. 2021,Morga et al. 2021,2021,Genomic Diversity of the Ostreid Herpesvirus Type 1 Across Time and Location and Among Host Species,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711377/full,Spain,Spain,NA,"43.753142, -7.727630","43.753142, -7.727630",43.753142,-7.72763,Magallana gigas,,Pacific Oyster,OsHV-1,NA,Field,Web of Science,,
87,Arzeta-Pino et al. 2018,Arzeta-Pino,2018,Herpes virus OsHV‐1 and the protistPerkinsus marinusmodifythe expression of the Down syndrome cell adhesion moleculegene in gill and mantle ofCrassostreaspp.,https://onlinelibrary.wiley.com/doi/epdf/10.1111/are.13832,Baja California Sur,Mexico,NA,"30.433320, -115.966632","30.433320, -115.966632",30.43332,-115.966632,Magallana gigas,,Pacific Oyster,OsHV-1,NA,Field,Web of Science,,
87,Arzeta-Pino et al. 2018,Arzeta-Pino,2018,Herpes virus OsHV‐1 and the protistPerkinsus marinusmodifythe expression of the Down syndrome cell adhesion moleculegene in gill and mantle ofCrassostreaspp.,https://onlinelibrary.wiley.com/doi/epdf/10.1111/are.13832,Nayarit,Mexico,NA,"21.493684, -105.225316","21.493684, -105.225316",21.493684,-105.225316,Magallana gigas,,Pacific Oyster,OsHV-1,NA,Field,Web of Science,,
87,Arzeta-Pino et al. 2018,Arzeta-Pino,2018,Herpes virus OsHV‐1 and the protistPerkinsus marinusmodifythe expression of the Down syndrome cell adhesion moleculegene in gill and mantle ofCrassostreaspp.,https://onlinelibrary.wiley.com/doi/epdf/10.1111/are.13832,Sonora,Mexico,NA,"28.79278, -111.89083","28.79278, -111.89083",28.79278,-111.89083,Magallana gigas,,Pacific Oyster,OsHV-1,NA,Field,Web of Science,,
88,Trancart et al. 2023,Trancart,2023,Diversity and molecular epidemiology of Ostreid herpesvirus 1 in farmed Crassostrea gigas in Australia: Geographic clusters and implications for “microvariants” in global mortality events,https://www.sciencedirect.com/science/article/pii/S0168170222003239,"Site C, Georges River",Australia,NA,"-34.034890, 151.149019

","-34.034890, 151.149019

",-34.03489,151.149019,Magallana gigas,,Pacific Oyster,OsHV-1 non-μvar variant,2011,Field,Snowball,,
88,Trancart et al. 2023,Trancart,2023,Diversity and molecular epidemiology of Ostreid herpesvirus 1 in farmed Crassostrea gigas in Australia: Geographic clusters and implications for “microvariants” in global mortality events,https://www.sciencedirect.com/science/article/pii/S0168170222003239,"Site A, Georges River",Australia,NA,"-34.009025, 151.146594

","-34.009025, 151.146594

",-34.009025,151.146594,Magallana gigas,,Pacific Oyster,OsHV-1 non-μvar variant,2011,Field,Snowball,,
88,Trancart et al. 2023,Trancart,2023,Diversity and molecular epidemiology of Ostreid herpesvirus 1 in farmed Crassostrea gigas in Australia: Geographic clusters and implications for “microvariants” in global mortality events,https://www.sciencedirect.com/science/article/pii/S0168170222003239,"Site B, Georges River",Australia,NA,"-34.026340, 151.140668

","-34.026340, 151.140668

",-34.02634,151.140668,Magallana gigas,,Pacific Oyster,OsHV-1 non-μvar variant,2012,Field,Snowball,,
88,Trancart et al. 2023,Trancart,2023,Diversity and molecular epidemiology of Ostreid herpesvirus 1 in farmed Crassostrea gigas in Australia: Geographic clusters and implications for “microvariants” in global mortality events,https://www.sciencedirect.com/science/article/pii/S0168170222003239,"Site A, Georges River",Australia,NA,"-34.009025, 151.146594

","-34.009025, 151.146594

",-34.009025,151.146594,Magallana gigas,,Pacific Oyster,OsHV-1 non-μvar variant,2012,Field,Snowball,,
